Id_,EN,FR,IT,DE,ES,JA,PT,RU,ZH_CN,ZH_TW,ZH_HK,KO,AR,NL,TR,ID,TH,VI,EN_GB,FA,PL,SV,HI
PlayerChoose,Choose the player you want to sign.（Please note that each contracted player can be used for ten matches.）,Choisissez le joueur que vous souhaitez signer. (Veuillez noter que chaque joueur sous contrat peut être utilisé pour dix matchs.),Scegliere il giocatore che si desidera firmare. (Si prega di notare che ogni giocatore con contratto può essere utilizzato per dieci partite.),"Wählen Sie den Spieler aus, den Sie unterzeichnen möchten. (Bitte beachten Sie, dass jeder vertraglich gebundene Spieler für zehn Spiele eingesetzt werden kann.)","Elige al jugador que quieres fichar.（Por favor, tenga en cuenta que cada jugador contratado se puede utilizar en diez partidos.）",契約したい選手を選んでください。（契約選手は10試合に使用できます。）,"Escolha o jogador que você deseja contratar.（Por favor, tenha em mente que cada jogador contratado pode ser usado em dez partidas.）","Выберите игрока, которого вы хотите подписать. (Пожалуйста, обратите внимание, что каждый контрактный игрок может использоваться в десяти матчах.)",选择您想签约的球员。（请注意，签约奖励球员可使用十场比赛。）,选择您想签约的球员。（请注意，每名签约奖励球员可用于十场比赛。）,选择您想签约的球员。（请注意，每名签约奖励球员可用于十场比赛。）,원하는 선수를 선택하세요. (서명 보너스 선수는 각각 열 개의 게임에 이용 가능합니다.),اختر اللاعب الذي ترغب في توقيعه. (يرجى ملاحظة أنه يمكن استخدام كل لاعب مبرمج لعشر مباريات.),Kies de speler die je wilt ondertekenen.（Let op: elke gecontracteerde speler kan gebruikt worden voor tien wedstrijden.）,"İmzalı bonus oyuncuları her biri için on maç mevcuttur. Lütfen dikkat edin, her kontratlı oyuncu on maç için kullanılabilir.",Pilih pemain yang ingin Anda tandatangani. (Harap dicatat bahwa setiap pemain yang dikontrak dapat digunakan untuk sepuluh pertandingan),เลือกผู้เล่นที่คุณต้องการเซ็นสัญญา (โปรดทราบว่าผู้เล่นโบนัสที่เซ็นสัญญามีให้บริการสำหรับสิบเกมแต่ละคน),Chọn cầu thủ mà bạn muốn ký hợp đồng.（Lưu ý rằng mỗi cầu thủ ký hợp đồng có thể được sử dụng trong mười trận đấu.）,,,"Wybierz zawodnika, którego chcesz podpisać. (Pamiętaj, że każdy zawodnik z umową może być używany w dziesięciu meczach.)",,
PlayerLeave,Please note that these players are leaving the team.,Veuillez noter que ces joueurs quittent l'équipe.,Si prega di notare che questi giocatori stanno lasciando la squadra.,"Bitte beachten Sie, dass diese Spieler das Team verlassen.","Por favor, tenga en cuenta que estos jugadores están dejando el equipo.",これらのプレイヤーがチームを離れていることに注意してください。,"Por favor, observe que esses jogadores estão deixando a equipe.","Пожалуйста, обратите внимание, что эти игроки покидают команду.",请注意这些球员正在离开球队。,請注意這些球員正在離開球隊。,請注意這些球員正在離開球隊。,이 선수들이 팀을 떠나고 있다는 것을 유의하세요.,يرجى ملاحظة أن هؤلاء اللاعبين يغادرون الفريق.,Let op dat deze spelers het team verlaten.,Lütfen bu oyuncuların takımdan ayrıldığını unutmayın.,Harap perhatikan bahwa para pemain ini meninggalkan tim.,โปรดทราบว่าผู้เล่นเหล่านี้กำลังออกจากทีม,Vui lòng lưu ý rằng những cầu thủ này đang rời khỏi đội.,,,"Proszę zwrócić uwagę, że ci zawodnicy opuszczają drużynę.",,
KoreanLeagueA_PohangSteelers,Pohang,Pohang,Pohang,Pohang,Pohang,浦項,Pohang,Понанг,浦项,浦項,浦項,포항,بوهانغ,Pohang,Pohang,Pohang,โปฮัง,Pohang,,,Pohang,,
KoreanLeagueA_SeoulFC,Seoul,Séoul,Seoul,Seoul,Seúl,ソウル,Seul,Сеул,首尔,首爾,首爾,서울,سيول,Seoel,Seul,Seoul,โซล,Seoul,,,Seul,,
KoreanLeagueA_IncheonUnited,Incheon,Incheon,Incheon,Incheon,Incheon,仁川,Incheon,Инчхон,仁川,仁川聯,仁川聯,인천,إنتشون,Incheon,Incheon,Incheon,อินชอน,Incheon,,,Incheon,,
KoreanLeagueA_SuwonFC,Suwon Red,Suwon Rouge,Suwon Rosso,Suwon Rot,Suwon Rojo,スウォンレッド,Suwon Vermelho,Сувон Красный,水原红,水原紅,水原紅,수원 레드,سوون الأحمر,Suwon Rood,Suwon Kırmızısı,Suwon Merah,수원 แดง,Suwon Đỏ,,,Suwon Czerwony,,
KoreanLeagueA_DaejeonCitizen,Daejeon,Daejeon,Daejeon,Daejeon,Daejeon,大田,Daejeon,Тэджон,大田,大田,大田,대전,دايجون,Daejeon,Daejeon,Daejeon,แทจอน,Daejeon,,,Daejeon,,
KoreanLeagueA_GangwonFC,Gangneung Yellow,Gangneung Jaune,Gangneung Giallo,Gangneung Gelb,Gangneung Amarillo,カンヌングイエロー,Gangneung Amarelo,Каннён желтый,江陵黄,江陵黃,江陵黃,강릉 옐로우,كانغنيونج الأصفر,Gangneung Geel,Gangneung Sarısı,Gangneung Kuning,กังเน็ง เหลือง,Gangneung Vàng,,,Gangneung Żółty,,
KoreanLeagueA_GwangjuFC,Gwangju,Gwangju,Gwangju,Gwangju,Gwangju,光州,Gwangju,Кванджу,光州,光州,光州,광주,كوانجو,Gwangju,Gwangju,Gwangju,กวางจู,Gwangju,,,Gwangju,,
KoreanLeagueA_BusanIPark,Busan,Busan,Busan,Busan,Busan,釜山,Busan,Пусан,釜山,釜山,釜山,부산,بوسان,Busan,Busan,Busan,บูซาน,Busan,,,Busan,,
KoreanLeagueA_GimcheonSangmuFC,Gimcheon,Gimcheon,Gimcheon,Gimcheon,Gimcheon,金泉,Gimcheon,Гимчхон,金泉,金泉,金泉,김천,غيمتشون,Gimcheon,Gimcheon,Gimcheon,คิมชอน,Gimcheon,,,Gimcheon,,
KoreanLeagueA_Bucheon1995,Bucheon,Bucheon,Bucheon,Bucheon,Bucheon,富川,Bucheon,Бучхон,富川,富川,富川,부천,بوتشون,Bucheon,Bucheon,Bucheon,บูเชอน,Bucheon,,,Bucheon,,
KoreanLeagueA_GimpoFC,Gimpo,Gimpo,Gimpo,Gimpo,Gimpo,金浦,Gimpo,Гимпо,金浦,金浦,金浦,김포,جيمبو,Gimpo,Gimpo,Gimpo,กิมโป,Gimpo,,,Gimpo,,
KoreanLeagueA_JeonnamDragons,Gwangyang,Gwangyang,Gwangyang,Gwangyang,Gwangyang,光陽,Gwangyang,Гванян,光阳,光陽,光陽,광양,غوانغ يانغ,Gwangyang,Gwangyang,Gwangyang,กวางยาง,Gwangyang,,,Gwangyang,,
CompName_KoreanSuperCup,Korean Super Cup,Coupe Super Coréenne,Coppa Super Coreana,Korea-Superpokal,Supercopa de Corea,韓国スーパーカップ,Supertaça da Coreia,Корейский Суперкубок,韩国超级杯,韓國超級盃,韓國超級盃,대한민국 슈퍼컵,كأس السوبر الكوري,Korea Super Cup,Kore Süper Kupası,Piala Super Korea,สู้ที่สุดของเกาหลี,Siêu Cúp Hàn Quốc,,,Superpuchar Korei,,
CompName_KoreanLeague,Korean League,ligue Coréenne,Lega Koreana,Koreanische Liga,Liga Coreana,韓国リーグ,LIGA COREANA,Корейская Лига,韩国联赛,韓國聯賽,韓國聯賽,한국 리그,الدوري الكوري,Koreaanse Competitie,Kore ligi,Liga Korea,ลีกเกาหลี,Giải VĐQG Hàn Quốc,,,Liga Koreańska,,
CompName_DutchSuperCup,Dutch Super Cup,Super Coupe des Pays-Bas,Supercoppa olandese,Niederländischer Supercup,Supercopa de los Países Bajos,ダッチスーパーカップ,Supertaça dos Países Baixos,Голландский Суперкубок,荷兰超级杯,荷蘭超級盃,荷蘭超級盃,네덜란드 슈퍼컵,كأس السوبر الهولندي,Johan Cruijff Schaal,Hollanda Süper Kupası,Piala Super Belanda,ดัตช์ซูเปอร์คัพ,Siêu cúp Hà Lan,,,Superpuchar Holandii,,
CompName_DutchLeague,Dutch League,ligue Hollandaise,Lega Olandese,Niederländische Liga,Liga Holandesa,オランダリーグ,LIGA HOLANDESA,Голландская Лига,荷兰联赛,荷蘭聯賽,荷蘭聯賽,네덜란드 리그,الدوري الهولندي,Nederlandse Competitie,Alman ligi,Liga Belanda,ลีกฮอลแลนด์,Giải VĐQG Hà Lan,,,Liga Holenderska,,
CompName_PortugueseLeagueA,Portuguese Super League,Super Ligue portugaise,Superlega portoghese,Portugiesische Super League,Superliga portuguesa,ポルトガルスーパーリーグ,Primeira Liga,Португальская Суперлига,葡萄牙超级联赛,葡萄牙超級聯賽,葡萄牙超級聯賽,포르투갈 슈퍼리그,الدوري البرتغالي الممتاز,Portugese Super League,Portekiz Süper Ligi,Liga Super Portugis,โปรตุเกสซูเปอร์ลีก,Siêu giải Bồ Đào Nha,,,Liga Portugalska,,
CompName_PortugueseLeagueB,Portuguese League B,Ligue B portugaise,Lega portoghese B,Portugiesische Liga B,Liga portuguesa B,ポルトガルリーグB,Segunda Liga,Португальская лига B,葡萄牙B级联赛,葡萄牙B級聯賽,葡萄牙B級聯賽,포르투갈 리그 B,الدوري البرتغالي ب,Portugese B-League,Portekiz B Ligi,Liga Portugis B,โปรตุเกส ลีกบี,Bồ Đào Nha B-League,,,Liga Portugalska B,,
CompName_PortugueseLeagueC,Portuguese League C,Ligue C portugaise,Lega portoghese C,Portugiesische Liga C,Liga portuguesa C,ポルトガルリーグC,Terceira Liga de Portuguesa,Португальская лига C,葡萄牙C级联赛,葡萄牙C級聯賽,葡萄牙C級聯賽,포르투갈 리그 C,الدوري البرتغالي ج,Portugese C-League,Portekiz C Ligi,Liga Portugis C,โปรตุเกส ซีลีก,Bồ Đào Nha C-League,,,Liga Portugalska C,,
PortugueseA_Chaves,Chaves,Chaves,Chaves,Chaves,Chaves,チャベス,Chaves,Шавес,查韦斯,查韋斯,查韋斯,샤베스,تشافيز,Chaves,Chaves,Chaves,ชาเวส,Chaves,,,Chaves,,
PortugueseA_RioAveFC,Vila do Conde,Vila do Conde,Vila do Conde,Vila do Conde,Vila do Conde,カウント,Vila do Conde,Вила-ду-Конди,孔迪,孔迪,孔迪,빌라두콘드,فيلا دو كوندي,Vila do Conde,Vila do Conde,Vila do Conde,วิลา โด คอนเด,Vila do Conde,,,Vila do Conde,,
PortugueseA_CasaPiaAC,Lisboa Black,Lisbonne Noir,Lisbona Nero,Lissabon Schwarz,Lisboa Negro,リスボン 黒,Lisboa Preto,Лісабон черный,里斯本 黑,里斯本 黑,里斯本 黑,리스본 블랙,لشبونة الأسود,Lissabon Zwart,Lizbon Siyahı,Lisboa Hitam,ลิสบอนแบล็ก,Lisbon đen,,,Lizbona Czerń,,
PortugueseA_SCFarense,Faro,Faro,Faro,Faro,Faro,ファロ,Faro,Фару,法鲁,法魯,法魯,파루,فارو,Faro,Faro,Faro,ฟารู,Faro,,,Faro,,
PortugueseA_CFEstrelaAmadoraSAD,Amadora,Amadora,Amadora,Amadora,Amadora,アマドーラ,Amadora,Амадора,阿马多拉,阿馬多拉,阿馬多拉,아마도라,أمادورا,Amadora,Amadora,Amadora,อามาโดรา,Amadora,,,Amadora,,
PortugueseA_AcademicoViseu,Viseu,Viseu,Viseu,Viseu,Viseo,ヴィゼウ,Viseu,Визеу,维塞乌,維塞烏,維塞烏,비제우,فيسيو,Viseu,Viseu,Viseu,วีเซว,Viseu,,,Viseu,,
PortugueseA_CDMafra,Mafra,Mafra,Mafra,Mafra,Mafra,マフラ,Mafra,Мафра,马夫拉,馬夫拉,馬夫拉,마프라,مافرا,Mafra,Mafra,Mafra,มาฟรา,Mafra,,,Mafra,,
PortugueseA_CDNacional,Funchal BW,Funchal BW,Funchal BW,Funchal BW,Funchal BW,フンシャルBW,Funchal BW,Фуншал BW,丰沙尔BW,豐沙爾BW,豐沙爾BW,펀샬 BW,فونشال BW,Funchal BW,Funchal BW,Funchal BW,ฟุงชาล BW,Funchal BW,,,Funchal BW,,
PortugueseA_CDFeirense,Santa Maria da Feira,Santa Maria da Feira,Santa Maria da Feira,Santa Maria da Feira,Santa Maria da Feira,サンタ マリア ダ フェイラ,Santa Maria da Feira,Санта-Мария-да-Фейра,圣玛丽亚达费拉,聖瑪麗亞達費拉,聖瑪麗亞達費拉,산타마리아다페이라,سانتا ماريا دا فييرا,Santa Maria da Feira,Santa Maria da Feira,Santa Maria da Feira,ซานตามาเรีย ดา เฟยรา,Santa Maria da Feira,,,Santa Maria da Feira,,
PortugueseA_UniaodeLeiria,Leiria,Leiria,Leiria,Leiria,Leiría,レイリア,Leiria,Лейрыя,莱里亚,萊裏亞,萊裏亞,레이리아,ليريا,Leiria,Leiria,Leiria,ไลรีอา,Leiria,,,Leiria,,
PortugueseA_SCUniaoTorreense,Torres Vedras,Torres Vedras,Torres Vedras,Torres Vedras,Torres Vedras,トーレス・ベドラス,Torres Vedras,Торриш-Ведраш,托雷斯韦德拉什,托雷斯韋德拉什,托雷斯韋德拉什,토레스 베드라스,توريس فيدراس,Torres Vedras,Torres Vedras,Torres Vedras,ตอร์เรส เวดราส,Torres Vedras,,,Torres Vedras,,
PortugueseA_AvsFutebolSAD,Aves,Vila das Aves,Aves,Vila das Aves,Vila das Aves,アヴィッシュタウン,Aves,город Авиш,阿维什镇,阿維什鎮,阿維什鎮,새마을,أفيس,Vila das Aves,Vila das Aves,Aves,หมู่บ้านนก,Aves,,,Aves,,
PortugueseA_LeixoesSC,Matosinhos,Matosinhos,Matosinhos,Matosinhos,Matosinhos,マトシンホス,Matosinhos,Матозиньюш,马托西纽什,馬托西紐什,馬托西紐什,마토지뉴스,متزنيش,Matosinhos,Matosinhos,Matosinhos,มาโตซินโญส,Matosinhos,,,Matosinhos,,
PortugueseA_FCPenafiel,Penafiel,Penafiel,Penafiel,Penafiel,Penafiel,ペナフィエル,Penafiel,Пенафиэль,佩纳菲耶尔,佩納菲耶爾,佩納菲耶爾,페나피엘,بينفايل,Penafiel,Penafiel,Penafiel,เปนาฟิล,Penafiel,,,Penafiel,,
PortugueseA_UDOliveirense,Oliveira de Azeméis,Oliveira de Azeméis,Oliveira de Azeméis,Oliveira de Azeméis,Oliveira de Azeméis,オリベイラ・デ・アゼメイス,Oliveira de Azeméis,Оливейра де Аземейш,奥利韦拉迪阿泽梅什,奧利韋拉迪阿澤梅什,奧利韋拉迪阿澤梅什,올리베이라 드 아제메이스,أوليفيرا دي ازميس,Oliveira de Azeméis,Oliveira de Azeméis,Oliveira de Azeméis,โอลิเวรา เด อาเซเมส,Oliveira de Azeméis,,,Oliveira de Azeméis,,
PortugueseA_LankFCVilaverdense,Vila Verde,Vila Verde,Vila Verde,Vila Verde,Vila Verde,グリーン ヴィル,Vila Verde,Грин Вилле,韦尔迪镇,韋爾迪鎮,韋爾迪鎮,그린빌,فيلا فيردي,Vila Verde,Vila Verde,Vila Verde,กรีนวิลล์,Vila Verde,,,Vila Verde,,
PortugueseA_FCFelgueiras1932,Felgueiras,Felgueiras,Felgueiras,Felgueiras,Felgueiras,フェルゲイラス,Felgueiras,Фельгейрас,费尔盖拉什,費爾蓋拉什,費爾蓋拉什,펠게이라스,فيلجويراس,Felgueiras,Felgueiras,Felgueiras,เฟลเกอิราส,Felgueiras,,,Felgueiras,,
PortugueseA_LusitaniaFCLoursa,Lourosa,Lourosa,Lourosa,Lourosa,Lourosa,ロローサ,Lourosa,Луроса,洛罗萨,洛羅薩,洛羅薩,루로사,لوروسا,Lourosa,Lourosa,Lourosa,โลโรซา,Lourosa,,,Lourosa,,
PortugueseA_ADFafe,Fafe,Fafe,Fafe,Fafe,Fafe,ファフェ,Fafe,Фафе,法菲,法菲,法菲,파페,فافي,Fafe,Fafe,Fafe,เฟฟ,Fafe,,,Fafe,,
PortugueseA_VarzimSC,Póvoa de Varzim,Póvoa de Varzim,Póvoa de Varzim,Póvoa de Varzim,Póvoa de Varzim,ポボア・デ・バルジン,Póvoa de Varzim,Повуа-ди-Варзин,波瓦-迪瓦尔津,波瓦-迪瓦爾津,波瓦-迪瓦爾津,포보아드바르징,بوفوا دي فارزيم,Póvoa de Varzim,Póvoa de Varzim,Póvoa de Varzim,โปโวอา เดอ วาร์ซิม,Póvoa de Varzim,,,Póvoa de Varzim,,
PortugueseA_SCCovilha,Covilhã,Covilhã,Covilhã,Covilhã,Covillana,コビリャン,Covilhã,Кавільян,科维良,科維良,科維良,코빌량,كوفيليا,Covilhã,Covilhã,Covilhã,โควิลฮา,Covilhã,,,Covilhã,,
PortugueseA_AcademicaCoimbra,Coimbra,Coimbra,Coimbra,Coimbra,Coímbra,コインブラ,Coimbra,Каімбра,科英布拉,科英布拉,科英布拉,코임브라,كويمبرا,Coimbra,Coimbra,Coimbra,กูอิงบรา,Coimbra,,,Coimbra,,
PortugueseA_AtleticoCP,Lisboa Yellow,Lisbonne Jaune,Lisbona Giallo,Lissabon Gelb,Lisboa Amarillo,リスボン 黄,Lisboa Amarelo,Лиссабонский желтый,里斯本 黄,里斯本 黃,里斯本 黃,리스본 옐로우,لشبونة يلو,Lissabon Geel,Lizbon Sarısı,Lisboa Kuning,ลิสบอนสีเหลือง,Lisbon màu vàng,,,Lizbona żółta,,
PortugueseA_FCAlverca,Alverca do Ribatejo,Alverca do Ribatejo,Alverca do Ribatejo,Alverca do Ribatejo,Alverca do Ribatejo,アルヴェルカ,Alverca do Ribatejo,Альверка,阿尔韦卡,阿爾韋卡,阿爾韋卡,알베르카,الفيركا دو ريباتيجو,Alverca do Ribatejo,Alverca do Ribatejo,Alverca do Ribatejo,อัลเวอร์ก้า,Alverca do Ribatejo,,,Alverca do Ribatejo,,
Str_National_CHINA_HONG_KONG,Hong Kong,Hong Kong,Hong Kong,Hongkong,Hong Kong,香港,Hong Kong,Гонконг,香港,香港,香港,홍콩,هونج كونج,Hong Kong,Hong Kong,Hongkong,ฮ่องกง,Hồng Kông,,,Hongkong,,
CompName_PortugueseCupOld,Portuguese Cup,Coupe du Portugal,Coppa Portoghese,Portugiesischer Pokal,Copa de Portugal,ポルトガルカップ,Taça de Portugal,Кубок Португалии,葡萄牙杯,葡萄牙杯,葡萄牙杯,포르투갈 컵,كأس البرتغال,Portugese Voetbalbeker,Portekiz Kupası,Piala Portugal,ถ้วยโปรตุเกส,Cúp Bồ Đào Nha,,,Puchar Portugalii,,
PortugueseCupOld,Portuguese Cup,Coupe du Portugal,Coppa Portoghese,Portugiesischer Pokal,Copa de Portugal,ポルトガルカップ,Taça de Portugal,Кубок Португалии,葡萄牙杯,葡萄牙杯,葡萄牙杯,포르투갈 컵,كأس البرتغال,Portugese Voetbalbeker,Portekiz Kupası,Piala Portugal,ถ้วยโปรตุเกส,Cúp Bồ Đào Nha,,,Puchar Portugalii,,
CompName_BangladeshLeague,Bangladesh Super League,Super Ligue du Bangladesh,Superlega del Bangladesh,Bangladesch Super League,Superliga de Bangladesh,バングラデシュスーパーリーグ,Superliga de Bangladesh,Бангладеш Суперлига,孟加拉国A级联赛,孟加拉A級聯賽,孟加拉A級聯賽,방글라데시 슈퍼리그,الدوري البنغلاديشي الممتاز,Bangladesh Super League,Bangladeş Süper Ligi,Liga Super Bangladesh,บังคลาเทศซูเปอร์ลีก,Siêu giải đấu Bangladesh,,,Super Liga Bangladeszu,,
CompName_BangladeshLeagueA,Bangladesh Super League,Super Ligue du Bangladesh,Superlega del Bangladesh,Bangladesch Super League,Superliga de Bangladesh,バングラデシュスーパーリーグ,Superliga de Bangladesh,Бангладеш Суперлига,孟加拉国超级联赛,孟加拉超級聯賽,孟加拉超級聯賽,방글라데시 슈퍼리그,الدوري البنغلاديشي الممتاز,Bangladesh Super League,Bangladeş Süper Ligi,Liga Super Bangladesh,บังคลาเทศซูเปอร์ลีก,Siêu giải đấu Bangladesh,,,Super Liga Bangladeszu,,
CompName_BangladeshCup,Bangladesh Cup,Coupe du Bangladesh,Coppa del Bangladesh,Bangladesch-Pokal,Copa de Bangladesh,バングラデシュカップ,Copa Bangladesh,Кубок Бангладеш,孟加拉国杯,孟加拉杯,孟加拉杯,방글라데시 컵,كأس بنغلاديش,Bangladesh-beker,Bangladeş Kupası,Piala Bangladesh,บังคลาเทศ คัพ,Cúp Bangladesh,,,Puchar Bangladeszu,,
CompName_BangladeshSuperCup,Bangladesh Super Cup,Super Coupe du Bangladesh,Supercoppa del Bangladesh,Bangladesch-Superpokal,Supercopa de Bangladesh,バングラデシュスーパーカップ,Supercopa de Bangladesh,Суперкубок Бангладеш,孟加拉国超级杯,孟加拉超級杯,孟加拉超級杯,방글라데시 슈퍼컵,كأس السوبر البنغلاديشي,Supercup van Bangladesh,Bangladeş Süper Kupası,Piala Super Bangladesh,บังกลาเทศ ซูเปอร์คัพ,Siêu cúp Bangladesh,,,Superpuchar Bangladeszu,,
BangladeshLeagueA_BashundharaKings,Bashundhara Dhaka,Bashundhara Dacca,Bashundhara Dacca,Bashundhara Dhaka,Bashundhara Dhaka,ボシュンダラ ダッカ,Bashundhara Daca,Башундхара Дакка,巴顺达拉 达卡,巴順達拉 達卡,巴順達拉 達卡,바순다라 다카,باشوندهارا دكا,Bashundhara Dhaka,Bashundhara Dakka,Bashundhara Dhaka,บาชุนดารา ธากา,Bashundhara Dhaka,,,Bashundhara Dhaka,,
